iter	RMSE
252	12.60477488
253	12.58382797
254	12.56265947
255	12.53971663
256	12.51871016
257	12.49884057
258	12.47657866
259	12.45357712
260	12.42538986
261	12.39049217
262	12.36863931
263	12.34237917
264	12.3178232
265	12.29707498
266	12.26235298
267	12.2437832
268	12.22571501
269	12.20531818
270	12.18960555
271	12.16896791
272	12.1278854
273	12.0994231
274	12.08214178
275	12.0637153
276	12.04545039
277	12.01569445
278	11.99379843
279	11.97573417
280	11.96101879
281	11.93718948
282	11.91350792
283	11.8776302
284	11.85392776
285	11.83101492
286	11.81491153
287	11.79316705
288	11.76611386
289	11.74766414
290	11.73616908
291	11.72454575
292	11.70892104
293	11.69513031
294	11.68274352
295	11.66930265
296	11.65022952
297	11.63026526
298	11.61570434
299	11.60210921
300	11.57746253
301	11.56183548
302	11.55117506
303	11.53495543
304	11.51791107
305	11.50101381
306	11.48523337
307	11.46514727
308	11.4510192
309	11.44053737
310	11.41301949
311	11.40045877
312	11.37379331
313	11.35519225
314	11.33761311
315	11.32472206
316	11.30958621
317	11.29932057
318	11.28487025
319	11.24599878
320	11.22464739
321	11.2041634
322	11.1849119
323	11.14951513
324	11.13543982
325	11.1243435
326	11.10630425
327	11.09303432
328	11.08046225
329	11.05733579
330	11.04937259
331	11.03674845
332	11.02687773
333	11.014178
334	10.99923841
335	10.97677215
336	10.96024998
337	10.9394992
338	10.92585581
339	10.91783996
340	10.90642229
341	10.89086706
342	10.86624433
343	10.85464403
344	10.82563618
345	10.8138694
346	10.80494504
347	10.79174428
348	10.76678929
349	10.75937254
350	10.74459173
351	10.73529188
352	10.72463655
353	10.70687589
354	10.69983769
355	10.68907177
356	10.67254328
357	10.66223018
358	10.6505414
359	10.62884538
360	10.61580245
361	10.60713726
362	10.59528031
363	10.57669591
364	10.56598682
365	10.5592594
366	10.53147593
367	10.52164747
368	10.5095567
369	10.49756597
370	10.4912418
371	10.47949363
372	10.47006153
373	10.45921786
374	10.4494879
375	10.43847303
376	10.4321908
377	10.42226777
378	10.41050569
379	10.4030624
380	10.38057827
381	10.36997441
382	10.35843819
383	10.35124089
384	10.34419131
385	10.33382729
386	10.32712529
387	10.31724988
388	10.30750037
389	10.28818084
390	10.28287079
391	10.27348549
392	10.26359688
393	10.25356088
394	10.23747149
395	10.22925561
396	10.21930635
397	10.21408221
398	10.20437055
399	10.19818836
400	10.18915605
401	10.1777707
402	10.17010844
403	10.14560874
404	10.1368955
405	10.11449119
406	10.09902433
407	10.07848439
408	10.07457373
409	10.0641516
410	10.05527662
411	10.04798144
412	10.02986424
413	10.0139777
414	10.00683833
415	9.999031615
416	9.995282763
417	9.987988252
418	9.969503579
419	9.964371752
420	9.942921791
421	9.923958591
422	9.916182878
423	9.909257842
424	9.886226103
425	9.866421223
426	9.859370837
427	9.855812414
428	9.847754552
429	9.837558778
430	9.831227875
431	9.826575717
432	9.819436104
433	9.80222613
434	9.783096951
435	9.773138914
436	9.766763358
437	9.750195235
438	9.742246414
439	9.737839793
440	9.731601018
441	9.707328032
442	9.701533198
443	9.692871159
444	9.687163939
445	9.673690697
446	9.660301572
447	9.654793337
448	9.647546174
449	9.63368238
450	9.616853639
451	9.59691348
452	9.592715138
453	9.588368591
454	9.584630586
455	9.577545904
456	9.569007514
457	9.556695266
458	9.551041243
459	9.54292192
460	9.537767218
461	9.529447516
462	9.511182067
463	9.505941886
464	9.484678499
465	9.479943028
466	9.473020629
467	9.460477325
468	9.452312047
469	9.445830159
470	9.438189387
471	9.431184634
472	9.42632374
473	9.421841527
474	9.417017975
475	9.405733108
476	9.393762052
477	9.386290429
478	9.366890538
479	9.360424493
480	9.354484609
481	9.346862605
482	9.332176497
483	9.327225782
484	9.31668762
485	9.298174972
486	9.293906714
487	9.288327007
488	9.283084649
489	9.273006452
490	9.25528531
491	9.249244033
492	9.244857905
493	9.230976232
494	9.22158316
495	9.210438789
496	9.19984881
497	9.194617747
498	9.187246771
499	9.181373727
500	9.172541531
501	9.166146079
502	9.161768598
503	9.144986966
504	9.128131931
505	9.11800712
506	9.110560827
507	9.107503213
508	9.095097075
509	9.090889584
510	9.085151379
511	9.077999075
512	9.0711926
513	9.068251136
514	9.061751269
515	9.048667692
516	9.038082644
517	9.030000274
518	9.024503127
519	9.01923703
520	9.015989529
521	9.008376258
522	8.994169237
523	8.978559718
524	8.959314204
525	8.952679467
526	8.94722594
527	8.937849527
528	8.932353544
529	8.920188223
530	8.917456661
531	8.912780274
532	8.90750588
533	8.900072852
534	8.895212435
535	8.889179337
536	8.883811033
537	8.879039757
538	8.876423196
539	8.871399768
540	8.859597127
541	8.846532681
542	8.843980457
543	8.833090335
544	8.829101027
545	8.826612046
546	8.82104277
547	8.809726035
548	8.804355953
549	8.798136155
550	8.794483592
551	8.781709369
552	8.777424831
553	8.773387903
554	8.768575499
555	8.758241016
556	8.751898736
557	8.741252555
558	8.738490358
559	8.728781506
560	8.726473679
561	8.720710096
562	8.716651618
563	8.712617449
564	8.708980898
565	8.696597551
566	8.691163551
567	8.686501346
568	8.680818917
569	8.668945186
570	8.655428502
571	8.650997643
572	8.64064716
573	8.634311732
574	8.630214251
575	8.626470636
576	8.623099041
577	8.618517227
578	8.612944705
579	8.607645645
580	8.595656736
581	8.589277946
582	8.58549106
583	8.577463978
584	8.573223848
585	8.569471072
586	8.56327789
587	8.551952083
588	8.53918146
589	8.530713938
590	8.527515625
591	8.52362614
592	8.521334893
593	8.517232552
594	8.513775246
595	8.50615414
596	8.503940286
597	8.498729323
598	8.490918519
599	8.483966955
600	8.478961087
601	8.472340264
602	8.459405268
603	8.455363805
604	8.451929942
605	8.443998462
606	8.441883848
607	8.436125713
608	8.431558324
609	8.424193328
610	8.417924901
611	8.414278283
612	8.409626754
613	8.399100076
614	8.395623592
615	8.392119355
616	8.387540679
617	8.384190014
618	8.381969756
619	8.374801813
620	8.367417993
621	8.362961145
622	8.352887913
623	8.340792857
624	8.337134895
625	8.332859123
626	8.330696226
627	8.325240626
628	8.321521786
629	8.316747688
630	8.312949835
631	8.297524363
632	8.295407
633	8.290725078
634	8.28374408
635	8.272669027
636	8.269610146
637	8.264505775
638	8.262447814
639	8.255383324
640	8.246816423
641	8.242849563
642	8.233811986
643	8.226692145
644	8.221090213
645	8.217961625
646	8.20970939
647	8.205710354
648	8.198950518
649	8.197155383
650	8.190355223
651	8.187324764
652	8.183269884
653	8.179870962
654	8.175832229
655	8.164754537
656	8.153212518
657	8.15027742
658	8.145978164
659	8.142280833
660	8.139328842
661	8.129564446
662	8.122934424
663	8.118213828
664	8.114686337
665	8.104755851
666	8.103094239
667	8.100094185
668	8.089729099
669	8.085723003
670	8.081736722
671	8.08011231
672	8.070611565
673	8.066667191
674	8.061965275
675	8.058568954
676	8.055251471
677	8.044851171
678	8.040827775
679	8.036933433
680	8.025625648
681	8.022910918
682	8.020074668
683	8.016620926
684	8.012900292
685	8.00921947
686	7.998354156
687	7.99494097
688	7.988712637
689	7.984992734
690	7.978536028
691	7.975084693
692	7.962633947
693	7.95888116
694	7.955802153
695	7.949848673
696	7.942387255
697	7.936071575
698	7.932772018
699	7.931208278
700	7.927280981
701	7.9194399
702	7.915819875
703	7.911355809
704	7.902849617
705	7.900128547
706	7.897492583
707	7.888036279
708	7.879187715
709	7.871714711
710	7.867102736
711	7.864129213
712	7.861309987
713	7.857754288
714	7.848433043
715	7.844959869
716	7.841915557
717	7.838360462
718	7.827021867
719	7.824677708
720	7.82092534
721	7.818218566
722	7.815723353
723	7.812939545
724	7.806979666
725	7.804230749
726	7.801911922
727	7.791680268
728	7.788511907
729	7.786030883
730	7.78466784
731	7.778057096
732	7.77131478
733	7.766416814
734	7.762791554
735	7.758789082
736	7.751592834
737	7.749029811
738	7.745441347
739	7.742330717
740	7.741007048
741	7.738837422
742	7.730196896
743	7.726727667
744	7.71487693
745	7.711879838
746	7.70423779
747	7.702956637
748	7.699587134
749	7.691395957
750	7.68791397
751	7.68558585
752	7.681147908
753	7.677862151
754	7.674268271
755	7.671873349
756	7.670615128
757	7.667293337
758	7.660475203
759	7.656778571
760	7.653320712
761	7.650451311
762	7.641482294
763	7.640254589
764	7.637492557
765	7.627924516
766	7.624308482
767	7.620888467
768	7.61727853
769	7.615294002
770	7.607988279
771	7.606800271
772	7.602421413
773	7.59211979
774	7.588906268
775	7.585789379
776	7.582243822
777	7.578710336
778	7.572312598
779	7.566852222
780	7.562930007
781	7.561772122
782	7.558381261
783	7.555601593
784	7.553393319
785	7.547420104
786	7.539479737
787	7.530867795
788	7.527819484
789	7.524509793
790	7.515633856
791	7.512286592
792	7.508354499
793	7.507222258
794	7.499802975
795	7.497410526
796	7.487624229
797	7.484210746
798	7.480144964
799	7.477074528
800	7.473683295
801	7.472585739
802	7.469174028
803	7.460256278
804	7.457275461
805	7.45516426
806	7.450866916
807	7.442282216
808	7.43520733
809	7.4306527
810	7.427371574
811	7.42476639
812	7.420761094
813	7.419686949
814	7.410923311
815	7.407098727
816	7.404296033
817	7.401699334
818	7.398815367
819	7.397764019
820	7.395031953
821	7.388639594
822	7.385553437
823	7.383737056
824	7.377985732
825	7.375837805
826	7.368717859
827	7.367688569
828	7.361617298
829	7.358940884
830	7.349799001
831	7.34284046
832	7.338910943
833	7.334365437
834	7.328848209
835	7.32562527
836	7.323588775
837	7.321091287
838	7.320077337
839	7.316484353
840	7.311477172
841	7.307569593
842	7.304612347
843	7.300514982
844	7.299524822
845	7.291456916
846	7.288859986
847	7.286294638
848	7.283220372
849	7.280682956
850	7.27368441
851	7.270840842
852	7.263158879
853	7.260970667
854	7.258155021
855	7.249116477
856	7.246193098
857	7.24206128
858	7.238606158
859	7.23297751
860	7.223684744
861	7.221234656
862	7.215868164
863	7.209395196
864	7.206775012
865	7.200917416
866	7.197812545
867	7.195476524
868	7.194514253
869	7.192357233
870	7.184078458
871	7.181161194
872	7.178941866
873	7.176874862
874	7.17593188
875	7.173748489
876	7.169977563
877	7.165778805
878	7.163703563
879	7.160996254
880	7.153020507
881	7.14787999
882	7.144437744
883	7.14155091
884	7.138398332
885	7.136346586
886	7.129785797
887	7.123632737
888	7.120823467
889	7.118714989
890	7.109693022
891	7.106667291
892	7.098233798
893	7.09593183
894	7.092644609
895	7.090162728
896	7.0882753
897	7.087350351
898	7.0835385
899	7.080956703
900	7.076147632
901	7.070259703
902	7.067022368
903	7.066116391
904	7.060086268
905	7.057384664
906	7.049270318
907	7.046532408
908	7.04105587
909	7.033223856
910	7.031250375
911	7.025976196
912	7.02355424
913	7.021630848
914	7.018512391
915	7.016048482
916	7.009285717
917	7.007382073
918	7.005510079
919	7.001004936
920	6.997592036
921	6.993736577
922	6.992853506
923	6.989581069
924	6.98240812
925	6.97961205
926	6.976646488
927	6.974182109
928	6.970469482
929	6.966308114
930	6.965434686
931	6.962316511
932	6.95873469
933	6.954594195
934	6.948806652
935	6.943667662
936	6.941340099
937	6.936383481
938	6.929136111
939	6.926607455
940	6.921827669
941	6.91719452
942	6.916354239
943	6.913191706
944	6.910958053
945	6.906342739
946	6.904140559
947	6.897900566
948	6.894298453
949	6.891216859
950	6.889428217
951	6.885684563
952	6.879620033
953	6.877059255
954	6.876249919
955	6.873671149
956	6.869098863
957	6.867333495
958	6.865302876
959	6.862815853
960	6.857741589
961	6.853243666
962	6.851445967
963	6.8494378
964	6.843890193
965	6.837305884
966	6.835563881
967	6.833065061
968	6.827704483
969	6.824560868
970	6.820248267
971	6.819534696
972	6.81675617
973	6.810452832
974	6.808761297
975	6.80326737
976	6.80128901
977	6.797956804
978	6.794964968
979	6.792884936
980	6.787706666
981	6.781719168
982	6.777239195
983	6.774577157
984	6.773875563
985	6.769121053
986	6.766051839
987	6.762187055
988	6.759442141
989	6.757570173
990	6.754599123
991	6.752783736
992	6.749530647
993	6.747787931
994	6.744859555
995	6.741689685
996	6.734669684
997	6.730366479
998	6.727891968
999	6.724378269
