iter	Passed	Remaining
142	232	1395
143	234	1392
144	235	1389
145	239	1401
146	243	1414
147	247	1425
148	248	1421
149	250	1418
150	251	1415
151	253	1411
152	254	1408
153	255	1405
154	257	1402
155	258	1399
156	260	1396
157	261	1393
158	262	1390
159	264	1391
160	266	1387
161	267	1384
162	269	1381
163	270	1378
164	271	1375
165	273	1372
166	274	1369
167	275	1366
168	277	1363
169	278	1361
170	280	1358
171	281	1355
172	283	1352
173	284	1349
174	285	1347
175	287	1344
176	288	1341
177	289	1338
178	291	1335
179	292	1332
180	293	1330
181	295	1327
182	296	1324
183	298	1322
184	299	1319
185	300	1317
186	302	1314
187	303	1311
188	305	1309
189	306	1307
190	308	1305
191	309	1303
192	311	1300
193	312	1298
194	313	1296
195	318	1304
196	321	1311
197	324	1316
198	327	1316
199	328	1314
200	329	1311
201	331	1308
202	332	1306
203	334	1303
204	335	1301
205	336	1298
206	338	1296
207	339	1293
208	341	1291
209	342	1288
210	344	1286
211	345	1284
212	346	1281
213	348	1279
214	349	1276
215	351	1274
216	352	1271
217	353	1269
218	355	1266
219	356	1264
220	358	1261
221	359	1259
222	360	1257
223	362	1254
224	363	1252
225	364	1250
226	366	1247
227	367	1245
228	369	1243
229	370	1240
230	371	1238
231	373	1236
232	374	1233
233	376	1231
234	377	1229
235	378	1226
236	380	1224
237	381	1222
238	383	1219
239	384	1217
240	385	1215
241	387	1213
242	388	1211
243	390	1209
244	391	1207
245	393	1204
246	396	1207
247	400	1213
248	404	1220
249	406	1218
250	407	1216
251	409	1214
252	410	1212
253	411	1209
254	413	1207
255	414	1205
256	416	1203
257	417	1201
258	419	1198
259	421	1198
260	422	1196
261	423	1194
262	425	1191
263	426	1189
264	428	1187
265	429	1184
266	430	1182
267	432	1180
268	433	1178
269	435	1176
270	436	1174
271	437	1171
272	439	1169
273	440	1167
274	441	1164
275	443	1162
276	444	1160
277	446	1158
278	447	1156
279	448	1154
280	450	1151
281	451	1149
282	452	1147
283	454	1145
284	455	1143
285	457	1141
286	458	1139
287	459	1137
288	461	1134
289	462	1132
290	464	1130
291	465	1129
292	467	1127
293	468	1125
294	470	1123
295	471	1121
296	473	1119
297	477	1124
298	480	1127
299	484	1129
300	485	1127
301	487	1125
302	488	1123
303	489	1121
304	491	1119
305	492	1117
306	494	1115
307	495	1113
308	496	1110
309	498	1109
310	500	1108
311	501	1106
312	503	1104
313	504	1102
314	506	1100
315	507	1098
316	508	1096
317	510	1094
318	511	1092
319	513	1090
320	514	1089
321	516	1087
322	517	1085
323	519	1083
324	523	1086
325	527	1090
326	531	1094
327	533	1092
328	534	1090
329	536	1088
330	537	1086
331	538	1084
332	540	1082
333	541	1080
334	543	1078
335	544	1076
336	546	1075
337	548	1073
338	549	1071
339	550	1069
340	552	1066
341	553	1065
342	554	1063
343	556	1061
344	557	1059
345	559	1057
346	560	1055
347	562	1052
348	563	1050
349	564	1048
350	566	1046
351	567	1044
352	569	1042
353	570	1040
354	572	1039
355	573	1037
356	574	1035
357	576	1033
358	577	1031
359	579	1029
360	580	1027
361	585	1032
362	590	1035
363	593	1037
364	595	1036
365	597	1034
366	598	1032
367	600	1030
368	601	1028
369	603	1026
370	605	1027
371	611	1031
372	617	1037
373	619	1036
374	621	1035
375	622	1033
376	625	1033
377	626	1031
378	628	1029
379	629	1027
380	631	1025
381	632	1023
382	634	1021
383	635	1019
384	637	1017
385	638	1015
386	640	1014
387	641	1012
388	642	1009
389	644	1007
390	645	1005
391	647	1003
392	648	1001
393	650	999
394	651	998
395	653	996
396	655	994
397	656	993
398	658	991
399	659	989
400	664	992
401	670	996
402	674	998
403	676	997
404	679	997
405	681	996
406	683	996
407	687	997
408	689	996
409	691	995
410	694	994
411	697	994
412	699	994
413	703	996
414	707	997
415	710	997
416	712	996
417	715	995
418	717	995
419	720	994
420	722	993
421	725	993
422	727	992
423	729	991
424	731	989
425	733	988
426	735	986
427	737	985
428	739	983
429	740	981
430	742	980
431	746	981
432	748	980
433	750	979
434	752	977
435	754	976
436	756	975
437	759	974
438	761	972
439	763	971
440	765	970
441	767	969
442	769	967
443	770	964
444	772	962
445	777	966
446	782	968
447	786	969
448	788	967
449	789	965
450	791	963
451	793	962
452	797	963
453	799	961
454	801	959
455	802	957
456	804	955
457	809	957
458	815	960
459	817	959
460	820	959
461	821	956
462	823	955
463	827	955
464	829	953
465	830	951
466	832	949
467	834	948
468	835	946
469	837	944
470	838	942
471	840	939
472	841	937
473	842	935
474	844	933
475	845	930
476	846	928
477	848	926
478	849	924
479	851	922
480	852	919
481	853	917
482	855	915
483	856	913
484	858	911
485	859	909
486	861	906
487	862	904
488	864	902
489	865	900
490	867	898
491	868	896
492	870	894
493	871	892
494	872	890
495	874	888
496	875	886
497	876	883
498	881	884
499	887	887
500	890	887
501	892	885
502	893	883
503	895	881
504	896	879
505	898	876
506	899	874
507	901	873
508	903	871
509	905	869
510	906	867
511	908	865
512	909	863
513	911	861
514	912	859
515	914	857
516	915	855
517	917	853
518	918	851
519	920	849
520	921	847
521	923	845
522	924	843
523	925	841
524	927	839
525	928	837
526	930	834
527	931	832
528	933	830
529	934	828
530	936	826
531	937	824
532	938	822
533	940	820
534	941	818
535	943	816
536	944	814
537	946	812
538	947	810
539	949	808
540	950	806
541	952	804
542	953	802
543	956	801
544	961	802
545	966	803
546	967	801
547	968	799
548	970	797
549	971	795
550	973	792
551	974	790
552	976	788
553	977	786
554	978	784
555	980	783
556	982	781
557	983	779
558	984	777
559	986	774
560	987	773
561	989	771
562	990	769
563	992	767
564	994	765
565	995	763
566	997	761
567	998	759
568	999	757
569	1001	755
570	1002	753
571	1004	751
572	1005	749
573	1007	747
574	1008	745
575	1010	743
576	1011	741
577	1013	739
578	1014	737
579	1017	737
580	1021	736
581	1025	736
582	1028	735
583	1029	733
584	1030	731
585	1032	729
586	1033	727
587	1035	725
588	1036	723
589	1038	721
590	1039	719
591	1040	717
592	1042	715
593	1044	713
594	1045	711
595	1047	709
596	1048	707
597	1050	705
598	1051	703
599	1052	701
600	1054	700
601	1056	698
602	1058	696
603	1059	694
604	1061	692
605	1062	690
606	1064	689
607	1065	687
608	1067	685
609	1068	683
610	1070	681
611	1071	679
612	1073	677
613	1074	675
614	1076	673
615	1078	672
616	1084	672
617	1092	675
618	1094	673
619	1095	671
620	1097	669
621	1098	667
622	1099	665
623	1101	663
624	1102	661
625	1104	659
626	1106	658
627	1107	656
628	1109	654
629	1110	652
630	1112	650
631	1113	648
632	1115	646
633	1116	644
634	1118	642
635	1120	641
636	1122	639
637	1123	637
638	1124	635
639	1126	633
640	1127	631
641	1129	629
642	1130	627
643	1132	625
644	1133	623
645	1135	621
646	1136	620
647	1137	617
648	1139	616
649	1140	614
650	1141	612
651	1143	610
652	1144	608
653	1146	606
654	1147	604
655	1149	602
656	1150	600
657	1152	598
658	1153	596
659	1154	594
660	1156	593
661	1160	592
662	1164	591
663	1169	591
664	1170	589
665	1172	587
666	1173	585
667	1174	583
668	1176	581
669	1177	580
670	1179	578
671	1180	576
672	1182	574
673	1184	572
674	1185	570
675	1187	568
676	1188	567
677	1189	565
678	1191	563
679	1192	561
680	1194	559
681	1195	557
682	1196	555
683	1198	553
684	1199	551
685	1200	549
686	1202	547
687	1203	545
688	1204	543
689	1206	542
690	1207	540
691	1209	538
692	1210	536
693	1212	534
694	1213	532
695	1215	530
696	1216	528
697	1218	526
698	1219	525
699	1220	523
700	1222	521
701	1223	519
702	1225	517
703	1226	515
704	1228	513
705	1229	512
706	1231	510
707	1234	509
708	1238	508
709	1242	507
710	1244	505
711	1246	504
712	1248	502
713	1250	500
714	1251	498
715	1252	496
716	1254	495
717	1255	493
718	1257	491
719	1258	489
720	1260	487
721	1261	485
722	1262	483
723	1264	481
724	1265	480
725	1267	478
726	1268	476
727	1269	474
728	1271	472
729	1272	470
730	1274	468
731	1275	466
732	1276	465
733	1278	463
734	1279	461
735	1280	459
736	1282	457
737	1283	455
738	1285	453
739	1286	452
740	1288	450
741	1289	448
742	1291	446
743	1292	444
744	1293	442
745	1297	441
746	1301	440
747	1305	439
748	1309	438
749	1311	437
750	1312	435
751	1314	433
752	1315	431
753	1317	429
754	1318	427
755	1320	426
756	1321	424
757	1322	422
758	1324	420
759	1325	418
760	1327	416
761	1328	415
762	1330	413
763	1331	411
764	1334	409
765	1335	408
766	1337	406
767	1338	404
768	1340	402
769	1341	400
770	1342	398
771	1344	396
772	1345	395
773	1346	393
774	1348	391
775	1349	389
776	1351	387
777	1352	385
778	1353	384
779	1355	382
780	1357	380
781	1358	378
782	1359	376
783	1361	375
784	1362	373
785	1364	371
786	1365	369
787	1367	367
788	1368	366
789	1370	364
790	1371	362
791	1374	360
792	1377	359
793	1380	358
794	1383	356
795	1386	355
796	1387	353
797	1388	351
798	1390	349
799	1391	347
800	1393	346
801	1394	344
802	1396	342
803	1397	340
804	1399	338
805	1400	337
806	1402	335
807	1403	333
808	1405	331
809	1406	329
810	1408	328
811	1409	326
812	1410	324
813	1412	322
814	1413	320
815	1415	319
816	1416	317
817	1418	315
818	1419	313
819	1421	311
820	1422	310
821	1424	308
822	1425	306
823	1426	304
824	1428	303
825	1430	301
826	1431	299
827	1432	297
828	1434	295
829	1437	294
830	1439	292
831	1442	291
832	1444	289
833	1447	288
834	1449	286
835	1450	284
836	1452	282
837	1453	281
838	1455	279
839	1456	277
840	1458	275
841	1459	273
842	1461	272
843	1462	270
844	1464	268
845	1465	266
846	1467	265
847	1468	263
848	1469	261
849	1471	259
850	1472	257
851	1474	256
852	1475	254
853	1477	252
854	1478	250
855	1480	249
856	1481	247
857	1483	245
858	1484	243
859	1486	241
860	1487	240
861	1488	238
862	1490	236
863	1492	234
864	1494	233
865	1496	231
866	1497	229
867	1498	227
868	1500	226
869	1503	224
870	1507	223
871	1511	221
872	1513	220
873	1515	218
874	1516	216
875	1518	214
876	1520	213
877	1523	211
878	1526	210
879	1529	208
880	1532	206
881	1534	205
882	1535	203
883	1537	201
884	1539	199
885	1540	198
886	1541	196
887	1543	194
888	1544	192
889	1546	191
890	1547	189
891	1548	187
892	1550	185
893	1551	183
894	1552	182
895	1554	180
896	1555	178
897	1556	176
898	1558	175
899	1559	173
900	1561	171
901	1562	169
902	1564	168
903	1565	166
904	1566	164
905	1568	162
906	1569	160
907	1571	159
908	1572	157
909	1573	155
910	1575	153
911	1576	152
912	1577	150
913	1579	148
914	1580	146
915	1582	145
916	1583	143
917	1585	141
918	1586	139
919	1589	138
920	1591	136
921	1594	134
922	1597	133
923	1599	131
924	1601	129
925	1602	128
926	1604	126
927	1605	124
928	1606	122
929	1608	121
930	1609	119
931	1611	117
932	1612	115
933	1614	114
934	1615	112
935	1616	110
936	1618	108
937	1619	107
938	1621	105
939	1622	103
940	1624	101
941	1625	100
942	1627	98
943	1628	96
944	1630	94
945	1631	93
946	1632	91
947	1634	89
948	1636	87
949	1639	86
950	1641	84
951	1644	82
952	1646	81
953	1647	79
954	1649	77
955	1650	75
956	1652	74
957	1653	72
958	1654	70
959	1656	69
960	1657	67
961	1658	65
962	1660	63
963	1662	62
964	1663	60
965	1664	58
966	1666	56
967	1667	55
968	1669	53
969	1670	51
970	1672	49
971	1673	48
972	1674	46
973	1676	44
974	1678	43
975	1679	41
976	1681	39
977	1682	37
978	1684	36
979	1685	34
980	1687	32
981	1688	30
982	1690	29
983	1691	27
984	1693	25
985	1694	24
986	1695	22
987	1697	20
988	1699	18
989	1700	17
990	1701	15
991	1703	13
992	1705	12
993	1706	10
994	1708	8
995	1710	6
996	1711	5
997	1712	3
998	1714	1
999	1716	0
