iter	RMSE
136	16.93929544
137	16.86785318
138	16.82051593
139	16.74727273
140	16.6671682
141	16.60938005
142	16.53827394
143	16.4632369
144	16.3761097
145	16.32716081
146	16.25222975
147	16.19351853
148	16.13298627
149	16.06771222
150	16.02196861
151	15.95047664
152	15.89618735
153	15.83919952
154	15.78614605
155	15.73782211
156	15.67653942
157	15.6270073
158	15.56961458
159	15.50606645
160	15.46536969
161	15.40712163
162	15.36225465
163	15.32118809
164	15.28132281
165	15.23153201
166	15.19770001
167	15.15531415
168	15.107537
169	15.0439121
170	15.0134769
171	14.96774132
172	14.92104711
173	14.88870475
174	14.83847123
175	14.80584608
176	14.75389276
177	14.71484257
178	14.68641258
179	14.65092302
180	14.6074635
181	14.56894904
182	14.51072109
183	14.46914414
184	14.43393638
185	14.39820635
186	14.37042122
187	14.33886624
188	14.30600893
189	14.26564687
190	14.20845435
191	14.15564214
192	14.1075641
193	14.07414438
194	14.04937038
195	14.01498713
196	13.98130065
197	13.95057778
198	13.91708106
199	13.85759597
200	13.83198862
201	13.8030755
202	13.76964799
203	13.74004241
204	13.71851651
205	13.66737087
206	13.62363503
207	13.59882687
208	13.5719449
209	13.55072463
210	13.52798149
211	13.49219156
212	13.46354647
213	13.43634427
214	13.3906938
215	13.36459607
216	13.34548198
217	13.31221884
218	13.2909182
219	13.24306476
220	13.21773682
221	13.19683193
222	13.17937692
223	13.14884226
224	13.12014002
225	13.07756261
226	13.0557467
227	13.02237086
228	12.98206889
229	12.96260565
230	12.93700173
231	12.91720376
232	12.90078977
233	12.84591338
234	12.83240936
235	12.80163649
236	12.77601944
237	12.74778064
238	12.72708403
239	12.71001058
240	12.68156904
241	12.65141762
242	12.61893221
243	12.59832527
244	12.55586336
245	12.52169311
246	12.50063649
247	12.47946242
248	12.45712841
249	12.43276842
250	12.40900165
251	12.38855232
252	12.36358171
253	12.34081683
254	12.31445026
255	12.28342037
256	12.2625977
257	12.23156031
258	12.2049816
259	12.16631357
260	12.14443689
261	12.12742528
262	12.10185046
263	12.08043459
264	12.05916676
265	12.03818133
266	12.01320372
267	11.98878102
268	11.96796684
269	11.94766388
270	11.92528133
271	11.90382356
272	11.88658589
273	11.84730907
274	11.83379258
275	11.79732384
276	11.76336859
277	11.73124865
278	11.70436325
279	11.68417693
280	11.66992741
281	11.65592605
282	11.63822327
283	11.60892139
284	11.58735018
285	11.5612629
286	11.54173099
287	11.52253981
288	11.50607481
289	11.4916749
290	11.47310003
291	11.4507714
292	11.44081573
293	11.42463799
294	11.40505964
295	11.38590195
296	11.36274611
297	11.33028871
298	11.31130466
299	11.29204775
300	11.27535782
301	11.24702345
302	11.230448
303	11.22359631
304	11.20585541
305	11.18717469
306	11.16311018
307	11.1474217
308	11.13740612
309	11.12815239
310	11.10190027
311	11.08728243
312	11.06534635
313	11.05501047
314	11.03871005
315	11.01690439
316	10.99679539
317	10.96711115
318	10.95225661
319	10.93747484
320	10.91949846
321	10.89858076
322	10.87475743
323	10.84748262
324	10.83278848
325	10.81826776
326	10.80540388
327	10.79907189
328	10.77664631
329	10.75535098
330	10.74684537
331	10.72536574
332	10.71098037
333	10.69837132
334	10.66966875
335	10.65763004
336	10.63962369
337	10.6192521
338	10.60710742
339	10.57679165
340	10.56460733
341	10.54912142
342	10.53513856
343	10.52071826
344	10.49300136
345	10.47722149
346	10.46151603
347	10.44850668
348	10.43487915
349	10.42224652
350	10.39846595
351	10.38895949
352	10.37260265
353	10.36521258
354	10.35092603
355	10.3387564
356	10.32002744
357	10.29756171
358	10.28224323
359	10.26749677
360	10.2546861
361	10.24263397
362	10.22532624
363	10.2153261
364	10.20264345
365	10.18684083
366	10.15928658
367	10.14572537
368	10.13469649
369	10.10964485
370	10.0977474
371	10.08129563
372	10.06780831
373	10.04811214
374	10.03434804
375	10.02185551
376	10.01115208
377	9.99609418
378	9.984902894
379	9.972077128
380	9.9613013
381	9.943813509
382	9.934810137
383	9.924573263
384	9.912398255
385	9.902390935
386	9.889870217
387	9.871406291
388	9.861973228
389	9.850214497
390	9.832503841
391	9.825175292
392	9.814775346
393	9.80199133
394	9.789778881
395	9.780367794
396	9.765735817
397	9.751246292
398	9.74355657
399	9.73223277
400	9.72434577
401	9.713035877
402	9.697700701
403	9.691665377
404	9.678057283
405	9.667828856
406	9.661366488
407	9.655622535
408	9.642834404
409	9.629616314
410	9.619663237
411	9.608849805
412	9.599289131
413	9.592447971
414	9.579732619
415	9.571267798
416	9.551162252
417	9.544022554
418	9.53186231
419	9.525631597
420	9.506380814
421	9.4976773
422	9.493167736
423	9.489165946
424	9.477527188
425	9.473043825
426	9.464666955
427	9.451518088
428	9.447671125
429	9.439367971
430	9.428296857
431	9.4173497
432	9.408399622
433	9.404118825
434	9.394448227
435	9.385768311
436	9.375047436
437	9.362049356
438	9.357904371
439	9.351422108
440	9.347262291
441	9.336872117
442	9.31873208
443	9.307611547
444	9.297983596
445	9.280480786
446	9.27204384
447	9.259802015
448	9.251665258
449	9.244250626
450	9.23369152
451	9.229738627
452	9.226279508
453	9.222297754
454	9.213643545
455	9.203995444
456	9.190547928
457	9.173907765
458	9.162057259
459	9.154109272
460	9.150783858
461	9.135795965
462	9.123461985
463	9.112203968
464	9.102416898
465	9.098591993
466	9.091626495
467	9.080452815
468	9.069680189
469	9.062433554
470	9.0550824
471	9.051893911
472	9.04878108
473	9.04154282
474	9.038502017
475	9.031446062
476	9.015461284
477	9.00721007
478	8.997622157
479	8.989741438
480	8.983720077
481	8.975304937
482	8.970592436
483	8.95547577
484	8.950415989
485	8.941876407
486	8.929334251
487	8.925121777
488	8.917380039
489	8.913329171
490	8.906986565
491	8.899601764
492	8.889666495
493	8.873313071
494	8.865781991
495	8.85815327
496	8.848388048
497	8.830396993
498	8.826119747
499	8.818421108
500	8.802093427
501	8.790266383
502	8.780501724
503	8.775986818
504	8.765821001
505	8.757764956
506	8.751302264
507	8.747614246
508	8.738239421
509	8.725331105
510	8.719972755
511	8.71111007
512	8.703571092
513	8.699769316
514	8.693674102
515	8.686435871
516	8.677148993
517	8.667370169
518	8.655023494
519	8.647728599
520	8.636532227
521	8.620881405
522	8.61673052
523	8.60716213
524	8.599733701
525	8.592344556
526	8.585877329
527	8.58021533
528	8.576894483
529	8.561834985
530	8.55861026
531	8.544140992
532	8.536921421
533	8.530798065
534	8.5232105
535	8.515875609
536	8.511615779
537	8.50462237
538	8.497814806
539	8.494658824
540	8.480740911
541	8.47391517
542	8.465282366
543	8.462148164
544	8.448761611
545	8.440934994
546	8.431883166
547	8.428525074
548	8.415993909
549	8.409251474
550	8.402675567
551	8.393928399
552	8.388246116
553	8.377951215
554	8.369857156
555	8.363056115
556	8.357590553
557	8.351851758
558	8.339162081
559	8.33305765
560	8.325384782
561	8.317952019
562	8.31501417
563	8.302666294
564	8.295533027
565	8.29312505
566	8.280032087
567	8.276962222
568	8.270359471
569	8.266521388
570	8.263589634
571	8.251860206
572	8.245466553
573	8.233776931
574	8.230745472
575	8.224629422
576	8.218195149
577	8.212016781
578	8.20388165
579	8.199141403
580	8.191273895
581	8.187557486
582	8.179332833
583	8.176019997
584	8.170591715
585	8.164921203
586	8.155755658
587	8.146175426
588	8.137250562
589	8.131163012
590	8.125205061
591	8.116196758
592	8.109492483
593	8.103652522
594	8.094973589
595	8.089999304
596	8.0788987
597	8.069886742
598	8.064205995
599	8.059647052
600	8.05091846
601	8.047334677
602	8.042341286
603	8.036694034
604	8.029403673
605	8.024110729
606	8.016965063
607	8.009915896
608	8.004983585
609	7.997332912
610	7.992220961
611	7.987434574
612	7.983585593
613	7.974386408
614	7.969316538
615	7.965950077
616	7.961263107
617	7.954529647
618	7.944037656
619	7.938359194
620	7.932468022
621	7.925821881
622	7.919268252
623	7.915602067
624	7.907000864
625	7.901633492
626	7.897272968
627	7.893890734
628	7.882861095
629	7.879720684
630	7.868780982
631	7.861706718
632	7.858170328
633	7.851901898
634	7.847541379
635	7.83692685
636	7.826925801
637	7.823218813
638	7.817041856
639	7.806337298
640	7.803377455
641	7.797418599
642	7.794158969
643	7.78676207
644	7.780285888
645	7.773294597
646	7.767387276
647	7.762000726
648	7.756286934
649	7.751893033
650	7.747764919
651	7.742100832
652	7.735009817
653	7.731982045
654	7.727832015
655	7.717000662
656	7.711488962
657	7.705404124
658	7.701663374
659	7.696531956
660	7.690400606
661	7.68533334
662	7.68004438
663	7.676147048
664	7.673142692
665	7.666765831
666	7.661181042
667	7.659669835
668	7.654371496
669	7.649275308
670	7.647787102
671	7.642706276
672	7.635453085
673	7.630705361
674	7.625015579
675	7.620436686
676	7.61114987
677	7.606154806
678	7.601389599
679	7.594507437
680	7.588602209
681	7.587217552
682	7.584980568
683	7.576179936
684	7.570704925
685	7.568098304
686	7.558985579
687	7.557645473
688	7.55325272
689	7.54419934
690	7.54035111
691	7.531626449
692	7.53030658
693	7.525819855
694	7.518582375
695	7.514856121
696	7.511183018
697	7.506433014
698	7.500690586
699	7.495059856
700	7.486850807
701	7.48099156
702	7.478844981
703	7.471553961
704	7.467341628
705	7.461745975
706	7.459333825
707	7.457234345
708	7.45323314
709	7.444245198
710	7.43632324
711	7.431331632
712	7.430156871
713	7.425573529
714	7.420999865
715	7.413216313
716	7.410926065
717	7.404026802
718	7.39875026
719	7.396536876
720	7.39437285
721	7.389422673
722	7.386103857
723	7.381083035
724	7.377504472
725	7.372989887
726	7.366582112
727	7.359083048
728	7.3570095
729	7.354752547
730	7.350608323
731	7.344083875
732	7.335748886
733	7.333728578
734	7.330388007
735	7.323353329
736	7.321396764
737	7.316923669
738	7.312292055
739	7.304489553
740	7.296950504
741	7.294757552
742	7.288738708
743	7.284453761
744	7.279575464
745	7.272996806
746	7.266812421
747	7.263721988
748	7.256528346
749	7.253462354
750	7.248741608
751	7.245227421
752	7.238297998
753	7.233288408
754	7.229190592
755	7.221698848
756	7.214206558
757	7.210884206
758	7.205915052
759	7.202102617
760	7.195301887
761	7.189494844
762	7.186637853
763	7.181154813
764	7.176932413
765	7.170869583
766	7.16956843
767	7.167168179
768	7.162859664
769	7.157332532
770	7.153137317
771	7.150238071
772	7.147971914
773	7.143953407
774	7.135682828
775	7.129345291
776	7.123540178
777	7.122152988
778	7.119326982
779	7.114987425
780	7.10649005
781	7.099035197
782	7.093486031
783	7.090313731
784	7.086494447
785	7.080149094
786	7.076482048
787	7.07431214
788	7.067921336
789	7.060863334
790	7.055972474
791	7.051553701
792	7.048812774
793	7.043941036
794	7.040924873
795	7.034663203
796	7.03062879
797	7.025238442
798	7.018386826
799	7.015701663
800	7.007986311
801	7.002788326
802	6.998998572
803	6.994340626
804	6.992243809
805	6.989391119
806	6.983821157
807	6.978735305
808	6.972851955
809	6.969481975
810	6.964933284
811	6.960471522
812	6.957637111
813	6.954024109
814	6.950241758
815	6.946099901
816	6.940145209
817	6.935978905
818	6.933930547
819	6.931392428
820	6.928558953
821	6.922459529
822	6.919284986
823	6.914195803
824	6.908926226
825	6.902925266
826	6.896002703
827	6.891105326
828	6.886632296
829	6.879392844
830	6.877409392
831	6.874075419
832	6.870804836
833	6.867977373
834	6.861917517
835	6.857271685
836	6.853856924
837	6.84947751
838	6.846958498
839	6.841093617
840	6.837734274
841	6.833523755
842	6.827676358
843	6.823485935
844	6.820905317
845	6.814381514
846	6.809843072
847	6.805901822
848	6.803142878
849	6.797980237
850	6.794786718
851	6.792267625
852	6.788163954
853	6.781960387
854	6.776886735
855	6.773829343
856	6.768601854
857	6.764481251
858	6.759264695
859	6.756460514
860	6.752123128
861	6.748797091
862	6.7420913
863	6.739315628
864	6.73295055
865	6.729496326
866	6.72587837
867	6.721836953
868	6.71913588
869	6.714193001
870	6.710363714
871	6.707658656
872	6.702482605
873	6.699446643
874	6.696339682
875	6.692916812
876	6.689102065
877	6.683051131
878	6.681219574
879	6.678448689
880	6.674227926
881	6.671758019
882	6.669434614
883	6.665015891
884	6.659293807
885	6.657508441
886	6.654731182
887	6.651680555
888	6.647855066
889	6.645203947
890	6.64157323
891	6.638993985
892	6.636209006
893	6.630579352
894	6.628854281
895	6.622161291
896	6.618832674
897	6.61622721
898	6.612189303
899	6.607713649
900	6.604526082
901	6.602006998
902	6.598563877
903	6.595892275
904	6.591067879
905	6.585715202
906	6.582193245
907	6.577540607
908	6.573281902
909	6.57039808
910	6.566373858
911	6.563059271
912	6.561193034
913	6.557320171
914	6.555530567
915	6.552613568
916	6.548721677
917	6.544866903
918	6.538686478
919	6.534647672
920	6.53241228
921	6.530320297
922	6.526826288
923	6.523994239
924	6.520787182
925	6.516032612
926	6.51343218
927	6.509720341
928	6.50602564
929	6.503266482
930	6.500558741
931	6.495469534
932	6.492391306
933	6.489279425
934	6.487261626
935	6.483674223
936	6.477839016
937	6.475690908
938	6.474087865
939	6.471094457
940	6.46866022
941	6.465953424
942	6.460020027
943	6.457486633
944	6.453003491
945	6.4481603
946	6.44483765
947	6.442448571
948	6.437750589
949	6.435559609
950	6.431412584
951	6.427644063
952	6.423035529
953	6.420545782
954	6.416672056
955	6.413748871
956	6.410544084
957	6.408050998
958	6.405306427
959	6.399868771
960	6.395903993
961	6.39420542
962	6.390710955
963	6.389169999
964	6.386657925
965	6.382379371
966	6.379833687
967	6.374394973
968	6.369930109
969	6.368043761
970	6.364452283
971	6.362487041
972	6.357511571
973	6.354811602
974	6.352118177
975	6.348026988
976	6.343627125
977	6.339948667
978	6.336645329
979	6.333662724
980	6.330330579
981	6.327891983
982	6.323648638
983	6.32124304
984	6.318648359
985	6.314636422
986	6.310718372
987	6.309219521
988	6.306440002
989	6.303542846
990	6.300230368
991	6.294381481
992	6.29061807
993	6.289150626
994	6.286006383
995	6.282588423
996	6.278924051
997	6.275966563
998	6.272339181
999	6.270068816
