iter	Passed	Remaining
242	369	1152
243	371	1150
244	372	1149
245	374	1147
246	375	1145
247	377	1143
248	378	1141
249	380	1142
250	383	1143
251	385	1145
252	388	1146
253	390	1146
254	391	1144
255	393	1142
256	394	1140
257	395	1138
258	397	1136
259	399	1136
260	400	1134
261	402	1132
262	403	1130
263	404	1128
264	406	1126
265	407	1124
266	408	1122
267	410	1120
268	411	1118
269	413	1116
270	414	1115
271	415	1113
272	417	1111
273	418	1109
274	420	1107
275	421	1105
276	422	1103
277	424	1101
278	425	1099
279	426	1097
280	428	1095
281	429	1093
282	431	1092
283	432	1090
284	434	1089
285	435	1087
286	437	1085
287	438	1083
288	439	1082
289	442	1082
290	444	1083
291	447	1083
292	449	1084
293	451	1084
294	452	1082
295	454	1080
296	455	1078
297	456	1076
298	458	1074
299	459	1072
300	461	1072
301	463	1070
302	464	1069
303	466	1067
304	467	1065
305	468	1063
306	470	1061
307	471	1059
308	472	1057
309	474	1055
310	475	1053
311	477	1052
312	478	1050
313	479	1048
314	481	1046
315	482	1044
316	484	1043
317	485	1041
318	486	1039
319	488	1037
320	489	1035
321	491	1034
322	492	1032
323	494	1031
324	495	1029
325	497	1027
326	498	1025
327	499	1024
328	501	1022
329	502	1020
330	504	1018
331	505	1017
332	506	1015
333	508	1013
334	509	1011
335	511	1010
336	512	1008
337	514	1006
338	515	1005
339	516	1003
340	518	1001
341	519	1000
342	522	1000
343	524	1000
344	527	1000
345	529	999
346	530	998
347	532	996
348	533	995
349	534	993
350	536	991
351	537	989
352	539	988
353	540	987
354	542	985
355	543	983
356	544	981
357	546	979
358	547	978
359	549	976
360	550	974
361	551	972
362	553	970
363	554	969
364	556	967
365	557	965
366	558	963
367	560	962
368	561	960
369	562	958
370	564	956
371	565	954
372	567	953
373	568	951
374	569	949
375	571	948
376	572	946
377	574	944
378	578	948
379	580	946
380	581	945
381	584	945
382	586	945
383	589	945
384	591	944
385	593	943
386	594	942
387	596	940
388	597	938
389	599	936
390	600	935
391	601	933
392	603	932
393	605	930
394	606	929
395	607	927
396	609	925
397	610	923
398	612	921
399	613	920
400	614	918
401	616	916
402	617	915
403	619	913
404	620	911
405	621	909
406	623	908
407	624	906
408	626	904
409	627	902
410	628	901
411	630	899
412	631	897
413	633	896
414	634	894
415	635	892
416	637	890
417	638	889
418	640	887
419	641	885
420	642	884
421	644	882
422	645	880
423	646	878
424	648	877
425	649	875
426	651	873
427	652	872
428	654	870
429	655	868
430	656	867
431	658	865
432	659	863
433	661	862
434	663	861
435	665	861
436	668	860
437	670	860
438	672	859
439	673	857
440	675	856
441	676	854
442	678	852
443	679	850
444	681	849
445	683	848
446	684	846
447	685	845
448	687	843
449	688	841
450	690	839
451	691	838
452	692	836
453	694	834
454	695	833
455	697	831
456	698	829
457	699	828
458	701	826
459	702	824
460	704	823
461	706	823
462	708	822
463	711	821
464	714	821
465	715	820
466	717	818
467	718	817
468	720	815
469	721	813
470	723	812
471	724	810
472	726	808
473	728	808
474	730	807
475	732	806
476	734	805
477	736	804
478	738	803
479	740	801
480	741	800
481	743	799
482	745	797
483	746	795
484	747	794
485	749	792
486	750	790
487	752	789
488	753	787
489	754	785
490	756	783
491	757	782
492	759	780
493	760	779
494	762	777
495	763	775
496	764	774
497	766	772
498	767	770
499	769	769
500	770	767
501	772	765
502	773	764
503	775	762
504	776	761
505	778	759
506	779	757
507	780	756
508	782	754
509	783	753
510	785	751
511	786	749
512	788	748
513	789	746
514	791	745
515	792	743
516	794	741
517	795	740
518	797	738
519	798	737
520	799	735
521	801	733
522	804	733
523	807	733
524	810	733
525	813	732
526	814	731
527	816	729
528	817	728
529	819	726
530	821	725
531	822	723
532	824	722
533	825	720
534	827	718
535	828	717
536	830	715
537	832	714
538	833	713
539	836	712
540	839	712
541	842	712
542	845	711
543	846	709
544	848	708
545	850	707
546	852	706
547	854	704
548	856	703
549	857	701
550	858	699
551	860	698
552	861	696
553	863	695
554	864	693
555	866	691
556	867	690
557	869	688
558	870	687
559	872	685
560	873	683
561	874	681
562	876	680
563	878	679
564	882	679
565	884	678
566	888	678
567	890	677
568	891	675
569	893	673
570	895	672
571	896	670
572	899	670
573	901	668
574	902	667
575	904	665
576	905	664
577	907	662
578	908	660
579	910	659
580	912	657
581	913	656
582	915	654
583	916	652
584	918	651
585	919	649
586	921	648
587	923	646
588	924	645
589	926	643
590	927	641
591	928	640
592	930	638
593	931	636
594	933	635
595	934	633
596	936	632
597	937	630
598	939	628
599	940	627
600	942	625
601	943	623
602	945	622
603	946	620
604	948	619
605	949	617
606	951	615
607	952	614
608	954	612
609	958	612
610	961	612
611	964	611
612	966	610
613	968	608
614	970	607
615	971	605
616	973	604
617	975	603
618	977	601
619	978	599
620	980	598
621	981	596
622	983	595
623	984	593
624	987	592
625	989	590
626	990	589
627	992	587
628	994	586
629	995	584
630	997	583
631	998	581
632	1000	580
633	1004	580
634	1008	579
635	1012	579
636	1014	577
637	1015	576
638	1017	574
639	1018	573
640	1020	571
641	1022	570
642	1023	568
643	1025	566
644	1026	565
645	1028	563
646	1029	561
647	1030	559
648	1032	558
649	1033	556
650	1034	554
651	1036	553
652	1037	551
653	1038	549
654	1040	547
655	1041	546
656	1042	544
657	1044	542
658	1045	541
659	1046	539
660	1048	537
661	1049	535
662	1051	534
663	1052	532
664	1054	530
665	1055	529
666	1057	527
667	1058	525
668	1059	524
669	1061	522
670	1062	521
671	1063	519
672	1065	517
673	1066	515
674	1068	514
675	1069	512
676	1070	510
677	1072	509
678	1073	507
679	1075	506
680	1076	504
681	1079	503
682	1081	502
683	1083	500
684	1086	499
685	1088	498
686	1089	496
687	1091	494
688	1092	493
689	1093	491
690	1095	489
691	1096	488
692	1098	486
693	1100	485
694	1101	483
695	1103	481
696	1104	480
697	1105	478
698	1107	476
699	1108	475
700	1110	473
701	1111	471
702	1113	470
703	1114	468
704	1115	466
705	1117	465
706	1118	463
707	1120	461
708	1121	460
709	1122	458
710	1124	456
711	1125	455
712	1126	453
713	1128	451
714	1129	450
715	1131	448
716	1132	446
717	1133	445
718	1135	443
719	1136	442
720	1138	440
721	1139	438
722	1141	437
723	1142	435
724	1143	433
725	1145	432
726	1146	430
727	1148	428
728	1149	427
729	1151	425
730	1152	424
731	1153	422
732	1155	420
733	1157	419
734	1159	418
735	1162	416
736	1164	415
737	1166	414
738	1168	412
739	1170	411
740	1171	409
741	1173	407
742	1174	406
743	1176	404
744	1178	403
745	1180	401
746	1181	400
747	1183	398
748	1184	397
749	1186	395
750	1187	393
751	1189	392
752	1191	390
753	1192	389
754	1194	387
755	1196	386
756	1197	384
757	1199	382
758	1200	381
759	1202	379
760	1203	377
761	1204	376
762	1206	374
763	1207	373
764	1209	371
765	1210	369
766	1211	368
767	1213	366
768	1214	364
769	1215	363
770	1217	361
771	1219	360
772	1220	358
773	1221	356
774	1223	355
775	1224	353
776	1226	351
777	1227	350
778	1229	348
779	1230	347
780	1231	345
781	1233	343
782	1236	342
783	1238	341
784	1242	340
785	1245	338
786	1246	337
787	1247	335
788	1249	334
789	1250	332
790	1252	330
791	1253	329
792	1255	327
793	1257	326
794	1259	324
795	1260	323
796	1261	321
797	1263	319
798	1266	318
799	1268	317
800	1270	315
801	1273	314
802	1275	312
803	1276	311
804	1278	309
805	1279	307
806	1280	306
807	1282	304
808	1283	303
809	1286	301
810	1289	300
811	1291	299
812	1294	297
813	1296	296
814	1298	294
815	1299	293
816	1301	291
817	1303	289
818	1304	288
819	1305	286
820	1307	285
821	1308	283
822	1310	281
823	1311	280
824	1312	278
825	1314	276
826	1315	275
827	1317	273
828	1318	271
829	1319	270
830	1321	268
831	1322	267
832	1324	265
833	1325	263
834	1327	262
835	1328	260
836	1329	258
837	1331	257
838	1332	255
839	1334	254
840	1335	252
841	1337	250
842	1338	249
843	1339	247
844	1341	246
845	1342	244
846	1344	242
847	1345	241
848	1347	239
849	1348	237
850	1349	236
851	1351	234
852	1352	233
853	1354	231
854	1355	229
855	1357	228
856	1358	226
857	1360	225
858	1363	223
859	1366	222
860	1368	220
861	1370	219
862	1372	217
863	1373	216
864	1375	214
865	1376	213
866	1378	211
867	1380	209
868	1381	208
869	1382	206
870	1384	205
871	1385	203
872	1387	201
873	1388	200
874	1389	198
875	1391	196
876	1392	195
877	1394	193
878	1395	192
879	1397	190
880	1398	188
881	1399	187
882	1401	185
883	1402	184
884	1404	182
885	1405	180
886	1406	179
887	1408	177
888	1409	176
889	1411	174
890	1412	172
891	1414	171
892	1415	169
893	1416	167
894	1418	166
895	1419	164
896	1421	163
897	1422	161
898	1423	159
899	1425	158
900	1426	156
901	1428	155
902	1430	153
903	1431	152
904	1433	150
905	1435	148
906	1436	147
907	1438	145
908	1439	144
909	1442	142
910	1445	141
911	1448	139
912	1451	138
913	1452	136
914	1454	135
915	1455	133
916	1457	131
917	1459	130
918	1461	128
919	1463	127
920	1464	125
921	1465	124
922	1467	122
923	1468	120
924	1470	119
925	1471	117
926	1473	116
927	1474	114
928	1476	112
929	1477	111
930	1478	109
931	1480	107
932	1482	106
933	1484	104
934	1486	103
935	1488	101
936	1490	100
937	1492	98
938	1494	97
939	1497	95
940	1499	93
941	1501	92
942	1503	90
943	1506	89
944	1510	87
945	1513	86
946	1516	84
947	1518	83
948	1521	81
949	1523	80
950	1525	78
951	1527	76
952	1529	75
953	1530	73
954	1532	72
955	1534	70
956	1537	69
957	1539	67
958	1541	65
959	1543	64
960	1545	62
961	1546	61
962	1548	59
963	1550	57
964	1551	56
965	1553	54
966	1554	53
967	1556	51
968	1558	49
969	1559	48
970	1560	46
971	1562	45
972	1564	43
973	1568	41
974	1571	40
975	1574	38
976	1576	37
977	1577	35
978	1579	33
979	1580	32
980	1582	30
981	1583	29
982	1585	27
983	1586	25
984	1588	24
985	1589	22
986	1591	20
987	1592	19
988	1593	17
989	1595	16
990	1596	14
991	1598	12
992	1599	11
993	1601	9
994	1602	8
995	1603	6
996	1605	4
997	1606	3
998	1608	1
999	1609	0
