iter	RMSE
167	438.0054673
168	437.2325368
169	435.2638002
170	433.7187225
171	431.8996909
172	429.7927604
173	428.034722
174	427.4507137
175	426.472754
176	425.7280672
177	425.0473894
178	423.6481483
179	422.1453832
180	420.796783
181	420.1681038
182	418.7078803
183	416.9912831
184	414.8355944
185	414.3301399
186	413.3085532
187	411.4053237
188	410.019592
189	408.6852547
190	408.1042927
191	407.1009812
192	406.5750445
193	405.7258022
194	404.6221598
195	403.2309843
196	402.6975205
197	401.3621828
198	400.0064762
199	399.5101192
200	398.2908673
201	397.2694504
202	395.6159237
203	394.4494937
204	394.0127685
205	393.5272738
206	392.0161698
207	390.8874305
208	389.702861
209	389.2689241
210	388.0621359
211	386.6099615
212	385.2434363
213	384.3847445
214	383.0043773
215	381.9006049
216	381.525775
217	380.525056
218	379.556712
219	378.5854056
220	377.2650795
221	376.9325612
222	375.8039457
223	374.9019874
224	373.927362
225	373.5846863
226	373.2399896
227	372.5646388
228	371.3291558
229	370.8042501
230	370.2755053
231	369.579419
232	368.4407374
233	368.1369835
234	367.2768843
235	366.2167825
236	364.9378297
237	364.6361791
238	364.2064486
239	363.2265229
240	362.4269537
241	361.531891
242	360.8291381
243	359.8715731
244	359.0240918
245	358.7284105
246	358.4827351
247	357.7017066
248	357.2579824
249	356.3168475
250	355.5177011
251	354.7474737
252	354.4025207
253	353.9017959
254	353.0249145
255	352.2421253
256	351.7563416
257	351.5166089
258	350.7423541
259	350.0918401
260	349.3641645
261	348.6557479
262	348.3264374
263	347.8875207
264	347.2326878
265	346.8151741
266	346.3024425
267	346.0821135
268	345.3092126
269	344.7029977
270	343.9429137
271	343.253532
272	342.9945545
273	342.4546524
274	341.8285918
275	341.1199122
276	340.3962232
277	339.9138099
278	339.3460327
279	338.7329915
280	338.4912665
281	337.6972442
282	337.4229682
283	336.7657271
284	336.0664233
285	335.4279738
286	334.819197
287	334.1869494
288	333.972289
289	333.3154639
290	332.4686256
291	332.0517137
292	331.5340014
293	331.1251964
294	330.541509
295	330.2278303
296	329.6918087
297	329.4936975
298	328.7408173
299	327.9941569
300	327.623535
301	327.1575006
302	326.8661306
303	326.6728263
304	326.2229038
305	325.2783218
306	325.006515
307	324.5549297
308	324.1553339
309	323.6918213
310	323.1308162
311	322.5984069
312	322.2972958
313	321.7363229
314	321.3935889
315	321.1841887
316	320.8418881
317	320.4554799
318	319.9503154
319	319.7727456
320	319.4756782
321	318.8753817
322	318.4730471
323	317.9141767
324	317.5259595
325	317.1761351
326	316.7280299
327	316.5551877
328	316.0751201
329	315.6496015
330	315.2748375
331	314.9970163
332	314.5932023
333	314.1933399
334	314.0344963
335	313.5775845
336	313.4279057
337	313.0105532
338	312.6734779
339	312.2382465
340	312.0803569
341	311.6892785
342	311.2884698
343	310.9855734
344	310.5831689
345	310.1556643
346	309.9749447
347	309.8486051
348	309.6375991
349	309.2655785
350	309.0651246
351	308.6838583
352	308.0761788
353	307.2849069
354	306.4550923
355	306.0544093
356	305.9220878
357	305.3775779
358	304.7771189
359	304.5144441
360	304.1456857
361	303.73366
362	303.6056816
363	303.0794164
364	302.8075245
365	302.388242
366	301.953815
367	301.6346641
368	301.4147092
369	301.0737848
370	300.8808357
371	300.4724307
372	299.7373967
373	299.3394073
374	299.2324306
375	298.9404572
376	298.7313712
377	298.6436006
378	298.3699109
379	298.057133
380	297.8411127
381	297.5126307
382	297.2849905
383	297.2148739
384	297.0005036
385	296.6108015
386	296.2022233
387	295.5935785
388	295.3927462
389	295.1354947
390	294.7902445
391	294.2629741
392	293.6383416
393	293.2815294
394	293.0052305
395	292.7738357
396	292.3630923
397	292.0289915
398	291.7752988
399	291.5126157
400	291.2234439
401	291.0379345
402	290.7369054
403	290.5945638
404	290.3948827
405	289.9844228
406	289.6584859
407	289.3256371
408	289.0975423
409	289.0046095
410	288.6498149
411	288.379036
412	288.166918
413	287.8829367
414	287.676069
415	287.4062859
416	287.2060747
417	287.0760869
418	286.8080382
419	286.5600439
420	286.3744181
421	285.8268127
422	285.6511317
423	285.3822313
424	284.7353489
425	284.6567917
426	284.4237115
427	283.9253972
428	283.6793584
429	283.4953275
430	283.2385898
431	282.7169305
432	282.6110767
433	282.056969
434	281.7215176
435	281.5359123
436	281.3844935
437	280.8070734
438	280.6337656
439	280.3920811
440	280.3194981
441	280.0625732
442	279.8454321
443	279.4050743
444	279.2098851
445	279.0351008
446	278.8005872
447	278.703751
448	278.528459
449	278.287304
450	278.0838585
451	277.583333
452	277.4148547
453	277.1933545
454	276.9990268
455	276.4802892
456	276.4156105
457	276.2505402
458	276.0421504
459	275.5914954
460	275.3271805
461	275.0921502
462	274.6229622
463	274.5630197
464	274.4028066
465	274.2692603
466	274.2291143
467	274.10701
468	273.8890209
469	273.7433826
470	273.2895994
471	273.0406504
472	272.8903835
473	272.7374552
474	272.5665417
475	272.1357993
476	271.8163885
477	271.4546959
478	271.2975316
479	271.1418632
480	270.9620257
481	270.7338993
482	270.4870375
483	270.4342485
484	270.3281248
485	269.9178337
486	269.7516221
487	269.5553749
488	269.4245795
489	269.3069112
490	269.186354
491	269.0238003
492	268.6281827
493	268.4911776
494	268.3134328
495	268.0454747
496	267.6949607
497	267.6597397
498	267.5220981
499	267.3129553
500	267.2025781
501	267.0390487
502	266.8339249
503	266.6607317
504	266.3142789
505	266.1224976
506	266.005977
507	265.9736435
508	265.7438579
509	265.5705787
510	265.3367605
511	265.2100257
512	264.9266011
513	264.4847593
514	264.2583369
515	264.0884613
516	263.9363928
517	263.7171184
518	263.6866588
519	263.5403239
520	263.3955974
521	263.3080499
522	263.0958197
523	262.9378208
524	262.8172445
525	262.6308391
526	262.4635792
527	262.359379
528	262.2225655
529	262.1940738
530	261.9770621
531	261.8560496
532	261.6500377
533	261.6231145
534	261.5092865
535	261.4132487
536	261.2137366
537	261.0338144
538	260.8402932
539	260.6472658
540	260.3214189
541	260.1924889
542	260.037562
543	259.9333953
544	259.8616646
545	259.647968
546	259.1395488
547	258.8688156
548	258.7442586
549	258.6436323
550	258.309228
551	258.2123544
552	257.8777789
553	257.7733145
554	257.7476855
555	257.57662
556	257.4467808
557	257.2121772
558	257.0386906
559	256.8331304
560	256.5642981
561	256.3402142
562	256.216934
563	255.9970083
564	255.9009703
565	255.699283
566	255.3886226
567	255.292127
568	255.05978
569	254.8998691
570	254.7975877
571	254.7040947
572	254.4892597
573	254.3999739
574	254.1988521
575	253.8930832
576	253.7354769
577	253.4214321
578	253.277291
579	253.1987007
580	252.9493489
581	252.7779059
582	252.5023218
583	252.3381251
584	252.144029
585	252.0327044
586	251.9490689
587	251.7717451
588	251.5491412
589	251.4520718
590	251.3814458
591	251.2021073
592	251.1564846
593	251.0021924
594	250.8227489
595	250.6235459
596	250.3943824
597	250.1697861
598	249.9502227
599	249.848096
600	249.4777901
601	249.4276273
602	249.3326438
603	249.1742175
604	248.8812512
605	248.8004941
606	248.7532253
607	248.6183743
608	248.4402597
609	248.3327128
610	248.193238
611	247.9745
612	247.7043086
613	247.5436905
614	247.3916368
615	247.1745656
616	246.9777168
617	246.7675182
618	246.5453481
619	246.3899712
620	246.1987534
621	246.0861255
622	245.936272
623	245.7362891
624	245.5231745
625	245.4089109
626	245.3244271
627	245.2486515
628	244.8707963
629	244.6696352
630	244.501927
631	244.3070855
632	244.0676507
633	243.9305114
634	243.7416459
635	243.6268484
636	243.5593692
637	243.3628689
638	243.2687609
639	243.085395
640	242.9447904
641	242.7671623
642	242.58084
643	242.4567862
644	242.356833
645	242.2720768
646	241.9125908
647	241.8541724
648	241.8108185
649	241.731265
650	241.3995974
651	241.2718948
652	241.054368
653	240.8629579
654	240.7083837
655	240.5283744
656	240.4540062
657	240.3060246
658	240.1771295
659	239.9919502
660	239.8886649
661	239.7074154
662	239.617731
663	239.4812166
664	239.4098052
665	239.0398821
666	238.9021074
667	238.8709964
668	238.7318177
669	238.5950593
670	238.4189109
671	238.2150626
672	238.1378723
673	238.071375
674	237.6395438
675	237.545446
676	237.4188265
677	237.2126002
678	236.9912549
679	236.8302041
680	236.6648651
681	236.497906
682	236.2697529
683	236.1314773
684	235.9159696
685	235.7333075
686	235.6238218
687	235.4707639
688	235.3411219
689	235.2425996
690	235.1880734
691	234.8901327
692	234.7486465
693	234.5647336
694	234.5029657
695	234.2211709
696	234.050566
697	233.8783257
698	233.7973738
699	233.7292076
700	233.5848758
701	233.4741275
702	233.3931045
703	233.1259474
704	232.9586522
705	232.8602328
706	232.6981456
707	232.6269735
708	232.4862174
709	232.3440696
710	232.1380448
711	232.0256272
712	231.6799988
713	231.5097531
714	231.3521635
715	231.2986743
716	231.13665
717	230.9835842
718	230.8211588
719	230.7712838
720	230.6537262
721	230.4643858
722	230.2859385
723	230.1629251
724	230.0984567
725	229.926304
726	229.7036987
727	229.5870521
728	229.4080586
729	229.252931
730	229.136573
731	228.984142
732	228.8338916
733	228.686094
734	228.5868741
735	228.4436661
736	228.3686674
737	228.2030141
738	228.109402
739	227.9459447
740	227.792436
741	227.6992222
742	227.6001844
743	227.4535371
744	227.3708524
745	227.2342215
746	227.0575025
747	226.9024324
748	226.7527709
749	226.6416717
750	226.5516093
751	226.3418017
752	226.2532851
753	226.0979203
754	225.9531728
755	225.6472434
756	225.4701063
757	225.4144824
758	225.125298
759	224.917307
760	224.8078334
761	224.6657173
762	224.5431239
763	224.4471819
764	224.3069739
765	224.1698123
766	224.0014836
767	223.8434603
768	223.739733
769	223.6471864
770	223.5108827
771	223.4404715
772	223.3006411
773	223.2111429
774	223.0762346
775	222.941795
776	222.7466154
777	222.6589313
778	222.5088512
779	222.3799162
780	222.1958765
781	222.1330599
782	221.9736219
783	221.7806872
784	221.7043444
785	221.5579365
786	221.3466169
787	221.2162969
788	221.1306518
789	221.0325684
790	220.9525394
791	220.8463754
792	220.7179161
793	220.6371669
794	220.5328189
795	220.4385203
796	220.2022698
797	220.0764426
798	219.9598128
799	219.8680384
800	219.7935937
801	219.6265556
802	219.4685532
803	219.2766935
804	219.126165
805	218.9979049
806	218.8868012
807	218.7575121
808	218.7203151
809	218.6244734
810	218.5093304
811	218.3602476
812	218.238453
813	218.0568338
814	217.9169464
815	217.8465814
816	217.6646782
817	217.5592862
818	217.3794588
819	217.2627714
820	217.091126
821	216.9588644
822	216.7001391
823	216.522968
824	216.3583786
825	216.3226992
826	216.2890905
827	216.2114456
828	216.0434778
829	215.870458
830	215.8060661
831	215.6615558
832	215.4222743
833	215.2708131
834	215.2102451
835	215.131657
836	215.0281903
837	214.8075009
838	214.6413931
839	214.5484743
840	214.4765098
841	214.3224648
842	214.2357585
843	214.1502015
844	214.0121338
845	213.8607988
846	213.8045025
847	213.7457702
848	213.6648447
849	213.6018763
850	213.5316717
851	213.4195442
852	213.3100557
853	213.1645466
854	213.0857533
855	212.9568352
856	212.9063705
857	212.7716257
858	212.6964517
859	212.5764574
860	212.5402247
861	212.414485
862	212.3042895
863	212.1879217
864	212.0752444
865	212.0407811
866	211.8713666
867	211.7134305
868	211.5504549
869	211.4991869
870	211.4197807
871	211.335695
872	211.2554029
873	211.1991047
874	211.1467914
875	211.0972969
876	210.9903956
877	210.9005079
878	210.7979073
879	210.6534839
880	210.6093202
881	210.4705285
882	210.4030683
883	210.3227324
884	210.2743964
885	210.2285489
886	210.1542648
887	210.057483
888	209.9533111
889	209.8777945
890	209.7496759
891	209.5385992
892	209.4914861
893	209.389656
894	209.3192378
895	209.1236345
896	209.0511348
897	208.8411347
898	208.7061453
899	208.5318998
900	208.3961706
901	208.2985559
902	208.2133581
903	208.0646333
904	207.9265954
905	207.7600117
906	207.6738308
907	207.5111497
908	207.3872244
909	207.3387914
910	207.2685239
911	207.1173897
912	207.0271019
913	206.9423023
914	206.8514237
915	206.7924189
916	206.7173875
917	206.5495863
918	206.4568649
919	206.3288322
920	206.2569735
921	206.2198276
922	206.1393594
923	206.0713031
924	206.0053119
925	205.8789302
926	205.8087177
927	205.7491763
928	205.6239445
929	205.4634644
930	205.3162851
931	205.2374525
932	205.1942149
933	205.1054021
934	205.0439188
935	204.8939671
936	204.7987459
937	204.6757956
938	204.5703416
939	204.4548779
940	204.3110497
941	204.1607169
942	204.0742986
943	203.9759214
944	203.8561045
945	203.737971
946	203.5931136
947	203.5059915
948	203.4428936
949	203.3617531
950	203.2961055
951	203.2139231
952	203.1353756
953	203.0908083
954	203.0040502
955	202.8916606
956	202.7317044
957	202.6307651
958	202.5580523
959	202.4857793
960	202.4149563
961	202.3624303
962	202.1946468
963	202.1162305
964	202.0381721
965	201.9633739
966	201.9005063
967	201.8082928
968	201.6647219
969	201.5341358
970	201.3973834
971	201.296583
972	201.2020976
973	201.0947376
974	201.0265455
975	200.9656658
976	200.9096422
977	200.8159334
978	200.7387319
979	200.6695878
980	200.580457
981	200.4359276
982	200.3339213
983	200.2022399
984	200.1063662
985	200.0187659
986	199.9474884
987	199.9270308
988	199.8843595
989	199.7940351
990	199.7065414
991	199.586182
992	199.4764165
993	199.4242821
994	199.2847731
995	199.1840053
996	199.1133944
997	199.0471139
998	199.0034978
999	198.9472125
